filter_name,sample_index,true_label,clean_pred,adv_pred,filtered_clean_pred,filtered_adv_pred,detected,corrected,false_positive,discarded_clean_error,discarded_attack_failed,discard_reason
scalar_interval_128,3318,2,2,8,2,2,True,True,False,False,False,
scalar_interval_128,3319,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3320,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3321,5,5,8,5,5,True,True,False,False,False,
scalar_interval_128,3322,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3323,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3324,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3325,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3326,3,3,5,3,3,True,True,False,False,False,
scalar_interval_128,3327,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3328,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3329,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3330,2,2,3,2,3,False,False,False,False,False,
scalar_interval_128,3331,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3332,4,4,3,4,4,True,True,False,False,False,
scalar_interval_128,3333,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3334,5,5,3,5,5,True,True,False,False,False,
scalar_interval_128,3335,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3336,5,5,7,5,5,True,True,False,False,False,
scalar_interval_128,3337,2,2,7,2,2,True,True,False,False,False,
scalar_interval_128,3338,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3339,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3340,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3341,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3342,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3343,8,8,2,8,8,True,True,False,False,False,
scalar_interval_128,3344,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3345,5,5,3,5,5,True,True,False,False,False,
scalar_interval_128,3346,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3347,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3348,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3349,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3350,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3351,1,1,2,1,1,True,True,False,False,False,
scalar_interval_128,3352,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3353,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3354,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3355,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3356,7,7,5,7,7,True,True,False,False,False,
scalar_interval_128,3357,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3358,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3359,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3360,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3361,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3362,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3363,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3364,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3365,6,6,1,6,1,False,False,False,False,False,
scalar_interval_128,3366,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3367,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3368,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3369,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3370,4,4,2,4,4,True,True,False,False,False,
scalar_interval_128,3371,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3372,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3373,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3374,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3375,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3376,7,7,1,7,7,True,True,False,False,False,
scalar_interval_128,3377,4,4,6,4,4,True,True,False,False,False,
scalar_interval_128,3378,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3379,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3380,1,1,5,1,1,True,True,False,False,False,
scalar_interval_128,3381,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3382,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3383,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3384,2,2,6,2,2,True,True,False,False,False,
scalar_interval_128,3385,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3386,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3387,9,9,9,9,9,False,True,False,False,True,attack_failed
scalar_interval_128,3388,4,4,9,4,9,False,False,False,False,False,
scalar_interval_128,3389,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3390,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3391,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3392,9,9,5,9,9,True,True,False,False,False,
scalar_interval_128,3393,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3394,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3395,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3396,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3397,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3398,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3399,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3400,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3401,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3402,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3403,6,6,4,6,6,True,True,False,False,False,
scalar_interval_128,3404,9,9,8,9,9,True,True,False,False,False,
scalar_interval_128,3405,4,4,9,4,9,False,False,False,False,False,
scalar_interval_128,3406,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3407,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3408,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3409,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3410,4,4,7,4,4,True,True,False,False,False,
scalar_interval_128,3411,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3412,0,0,7,0,0,True,True,False,False,False,
scalar_interval_128,3413,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3414,5,5,8,5,5,True,True,False,False,False,
scalar_interval_128,3415,2,2,7,2,2,True,True,False,False,False,
scalar_interval_128,3416,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3417,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3418,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3419,1,1,2,1,1,True,True,False,False,False,
scalar_interval_128,3420,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3421,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3422,6,0,6,0,6,False,True,False,True,False,clean_error
scalar_interval_128,3423,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3424,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3425,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3426,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3427,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3428,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3429,4,4,5,4,4,True,True,False,False,False,
scalar_interval_128,3430,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3431,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3432,3,3,5,3,3,True,True,False,False,False,
scalar_interval_128,3433,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3434,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3435,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3436,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3437,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3438,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3439,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3440,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3441,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3442,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3443,3,3,5,3,3,True,True,False,False,False,
scalar_interval_128,3444,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3445,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3446,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3447,6,6,4,6,6,True,True,False,False,False,
scalar_interval_128,3448,3,3,2,3,3,True,True,False,False,False,
scalar_interval_128,3449,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3450,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3451,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3452,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3453,7,7,1,7,7,True,True,False,False,False,
scalar_interval_128,3454,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3455,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3456,3,3,5,3,3,True,True,False,False,False,
scalar_interval_128,3457,1,1,6,1,6,False,False,False,False,False,
scalar_interval_128,3458,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3459,9,9,9,9,9,False,True,False,False,True,attack_failed
scalar_interval_128,3460,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3461,7,7,8,7,7,True,True,False,False,False,
scalar_interval_128,3462,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3463,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3464,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3465,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3466,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3467,9,9,8,9,9,True,True,False,False,False,
scalar_interval_128,3468,5,5,9,5,5,True,True,False,False,False,
scalar_interval_128,3469,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3470,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3471,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3472,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3473,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3474,2,2,7,2,2,True,True,False,False,False,
scalar_interval_128,3475,3,3,7,3,7,False,False,False,False,False,
scalar_interval_128,3476,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3477,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3478,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3479,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3480,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3481,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3482,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3483,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3484,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3485,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3486,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3487,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3488,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3489,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3490,4,9,4,4,4,False,True,True,True,False,clean_error
scalar_interval_128,3491,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3492,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3493,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3494,7,7,9,7,7,True,True,False,False,False,
scalar_interval_128,3495,4,4,8,4,4,True,True,False,False,False,
scalar_interval_128,3496,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3497,4,4,8,4,4,True,True,False,False,False,
scalar_interval_128,3498,7,7,8,7,7,True,True,False,False,False,
scalar_interval_128,3499,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3500,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3501,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3502,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3503,9,1,9,1,9,False,True,False,True,False,clean_error
scalar_interval_128,3504,9,9,3,9,3,False,False,False,False,False,
scalar_interval_128,3505,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3506,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3507,9,9,9,9,9,False,True,False,False,True,attack_failed
scalar_interval_128,3508,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3509,8,8,5,8,8,True,True,False,False,False,
scalar_interval_128,3510,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3511,2,2,7,2,2,True,True,False,False,False,
scalar_interval_128,3512,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3513,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3514,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3515,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3516,8,8,3,8,3,False,False,False,False,False,
scalar_interval_128,3517,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3518,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3519,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3520,6,4,6,6,6,False,True,True,True,False,clean_error
scalar_interval_128,3521,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3522,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3523,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3524,6,6,4,6,6,True,True,False,False,False,
scalar_interval_128,3525,7,7,2,7,7,True,True,False,False,False,
scalar_interval_128,3526,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3527,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3528,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3529,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3530,4,4,7,4,4,True,True,False,False,False,
scalar_interval_128,3531,3,3,8,3,3,True,True,False,False,False,
scalar_interval_128,3532,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3533,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3534,4,4,8,4,8,False,False,False,False,False,
scalar_interval_128,3535,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3536,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3537,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3538,9,9,9,9,9,False,True,False,False,True,attack_failed
scalar_interval_128,3539,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3540,0,0,9,0,0,True,True,False,False,False,
scalar_interval_128,3541,4,4,8,4,4,True,True,False,False,False,
scalar_interval_128,3542,4,4,2,4,4,True,True,False,False,False,
scalar_interval_128,3543,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3544,4,4,2,4,4,True,True,False,False,False,
scalar_interval_128,3545,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3546,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3547,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3548,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3549,3,3,2,3,3,True,True,False,False,False,
scalar_interval_128,3550,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3551,4,4,3,4,4,True,True,False,False,False,
scalar_interval_128,3552,5,5,3,5,5,True,True,False,False,False,
scalar_interval_128,3553,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3554,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3555,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3556,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3557,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3558,5,0,5,5,5,False,True,True,True,False,clean_error
scalar_interval_128,3559,8,8,5,8,5,False,False,False,False,False,
scalar_interval_128,3560,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3561,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3562,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3563,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3564,6,6,2,6,6,True,True,False,False,False,
scalar_interval_128,3565,5,5,6,5,5,True,True,False,False,False,
scalar_interval_128,3566,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3567,8,8,5,8,8,True,True,False,False,False,
scalar_interval_128,3568,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3569,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3570,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3571,4,4,5,4,4,True,True,False,False,False,
scalar_interval_128,3572,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3573,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3574,0,0,7,0,7,False,False,False,False,False,
scalar_interval_128,3575,7,7,8,7,7,True,True,False,False,False,
scalar_interval_128,3576,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3577,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3578,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3579,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3580,7,7,3,7,8,True,False,False,False,False,
scalar_interval_128,3581,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3582,1,1,8,1,1,True,True,False,False,False,
scalar_interval_128,3583,8,8,5,8,8,True,True,False,False,False,
scalar_interval_128,3584,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3585,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3586,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3587,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3588,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3589,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3590,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3591,5,5,8,5,5,True,True,False,False,False,
scalar_interval_128,3592,9,9,4,9,9,True,True,False,False,False,
scalar_interval_128,3593,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3594,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3595,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3596,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3597,9,9,3,9,3,False,False,False,False,False,
scalar_interval_128,3598,1,1,8,1,1,True,True,False,False,False,
scalar_interval_128,3599,2,2,7,2,7,False,False,False,False,False,
scalar_interval_128,3600,2,2,1,2,2,True,True,False,False,False,
scalar_interval_128,3601,1,1,6,1,1,True,True,False,False,False,
scalar_interval_128,3602,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3603,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3604,7,7,5,7,5,False,False,False,False,False,
scalar_interval_128,3605,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3606,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3607,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3608,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3609,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3610,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3611,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3612,4,4,5,4,4,True,True,False,False,False,
scalar_interval_128,3613,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3614,6,6,7,6,6,True,True,False,False,False,
scalar_interval_128,3615,4,4,2,4,4,True,True,False,False,False,
scalar_interval_128,3616,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3617,6,6,3,6,6,True,True,False,False,False,
scalar_interval_128,3618,9,9,7,7,7,False,False,True,False,False,
scalar_interval_128,3619,5,5,3,5,5,True,True,False,False,False,
scalar_interval_128,3620,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3621,4,4,9,4,4,True,True,False,False,False,
scalar_interval_128,3622,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3623,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3624,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3625,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3626,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3627,8,8,2,8,8,True,True,False,False,False,
scalar_interval_128,3628,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3629,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3630,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3631,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3632,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3633,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3634,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3635,8,8,6,8,8,True,True,False,False,False,
scalar_interval_128,3636,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3637,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3638,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3639,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3640,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3641,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3642,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3643,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3644,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3645,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3646,0,0,6,0,0,True,True,False,False,False,
scalar_interval_128,3647,7,7,3,7,3,False,False,False,False,False,
scalar_interval_128,3648,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3649,1,1,7,1,1,True,True,False,False,False,
scalar_interval_128,3650,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3651,1,1,3,1,1,True,True,False,False,False,
scalar_interval_128,3652,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3653,4,4,7,4,4,True,True,False,False,False,
scalar_interval_128,3654,5,5,8,5,5,True,True,False,False,False,
scalar_interval_128,3655,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3656,7,7,3,7,7,True,True,False,False,False,
scalar_interval_128,3657,6,6,4,6,6,True,True,False,False,False,
scalar_interval_128,3658,2,2,1,2,2,True,True,False,False,False,
scalar_interval_128,3659,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3660,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3661,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3662,8,8,6,8,8,True,True,False,False,False,
scalar_interval_128,3663,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3664,9,9,4,9,4,False,False,False,False,False,
scalar_interval_128,3665,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3666,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3667,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3668,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3669,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3670,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3671,6,6,6,6,6,False,True,False,False,True,attack_failed
scalar_interval_128,3672,4,4,6,4,4,True,True,False,False,False,
scalar_interval_128,3673,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3674,8,8,5,8,5,False,False,False,False,False,
scalar_interval_128,3675,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3676,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3677,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3678,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3679,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3680,0,0,5,0,0,True,True,False,False,False,
scalar_interval_128,3681,2,2,8,2,2,True,True,False,False,False,
scalar_interval_128,3682,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3683,6,6,8,6,6,True,True,False,False,False,
scalar_interval_128,3684,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3685,4,4,3,4,4,True,True,False,False,False,
scalar_interval_128,3686,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3687,9,9,7,9,9,True,True,False,False,False,
scalar_interval_128,3688,6,6,8,6,8,False,False,False,False,False,
scalar_interval_128,3689,1,1,1,1,1,False,True,False,False,True,attack_failed
scalar_interval_128,3690,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3691,5,5,5,5,5,False,True,False,False,True,attack_failed
scalar_interval_128,3692,7,7,7,7,7,False,True,False,False,True,attack_failed
scalar_interval_128,3693,9,9,9,9,9,False,True,False,False,True,attack_failed
scalar_interval_128,3694,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3695,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3696,2,2,3,2,2,True,True,False,False,False,
scalar_interval_128,3697,6,6,5,6,6,True,True,False,False,False,
scalar_interval_128,3698,0,0,0,0,0,False,True,False,False,True,attack_failed
scalar_interval_128,3699,1,1,2,1,1,True,True,False,False,False,
scalar_interval_128,3700,4,4,4,4,4,False,True,False,False,True,attack_failed
scalar_interval_128,3701,3,3,3,3,3,False,True,False,False,True,attack_failed
scalar_interval_128,3702,5,5,4,5,3,True,False,False,False,False,
scalar_interval_128,3703,2,2,2,2,2,False,True,False,False,True,attack_failed
scalar_interval_128,3704,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3705,8,8,2,8,8,True,True,False,False,False,
scalar_interval_128,3706,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3707,8,8,3,8,8,True,True,False,False,False,
scalar_interval_128,3708,8,8,8,8,8,False,True,False,False,True,attack_failed
scalar_interval_128,3709,9,9,3,9,9,True,True,False,False,False,
scalar_interval_128,3710,0,0,2,0,0,True,True,False,False,False,
scalar_interval_128,3711,9,9,4,9,9,True,True,False,False,False,
